ds,y
2024-10-14 09:44:56,62619.99
2024-10-14 09:45:56,62568.59
2024-10-14 09:46:56,62549.9
2024-10-14 09:47:56,62554.85
2024-10-14 09:48:56,62548.0
2024-10-14 09:49:56,62486.64
2024-10-14 09:50:56,62487.92
2024-10-14 09:51:56,62463.99
2024-10-14 09:52:57,62539.99
2024-10-14 09:53:57,62525.49
2024-10-14 09:54:57,62510.67
2024-10-14 09:55:57,62542.14
2024-10-14 09:56:57,62544.73
2024-10-14 09:57:57,62575.75
2024-10-14 09:58:57,62530.0
2024-10-14 09:59:58,62523.54
2024-10-14 10:00:58,62547.92
2024-10-14 10:01:58,62545.5
2024-10-14 10:02:58,62572.68
2024-10-14 10:03:58,62575.67
2024-10-14 10:04:58,62552.94
2024-10-14 10:05:58,62569.13
2024-10-14 10:06:58,62591.16
2024-10-14 10:07:58,62571.06
2024-10-14 10:08:59,62545.58
2024-10-14 10:09:59,62568.29
2024-10-14 10:10:59,62614.0
2024-10-14 10:11:59,62653.56
2024-10-14 10:12:59,62648.0
2024-10-14 10:13:59,62669.51
2024-10-14 10:14:59,62676.61
2024-10-14 10:16:00,62636.36
2024-10-14 10:17:00,62655.9
2024-10-14 10:18:00,62660.0
2024-10-14 10:19:00,62681.66
2024-10-14 10:20:00,62699.96
2024-10-14 10:21:00,62710.26
2024-10-14 10:22:00,62760.03
2024-10-14 10:23:00,62788.6
2024-10-14 10:24:00,62771.38
2024-10-14 10:25:01,62746.01
2024-10-14 10:26:01,62749.99
2024-10-14 10:27:01,62760.89
2024-10-14 10:28:01,62759.02
2024-10-14 10:29:01,62776.94
2024-10-14 10:30:01,62787.88
2024-10-14 10:31:01,62752.61
2024-10-14 10:32:01,62787.88
2024-10-14 10:33:01,62732.62
2024-10-14 10:34:02,62738.0
2024-10-14 10:35:02,62763.99
2024-10-14 10:36:02,62738.07
2024-10-14 10:37:02,62732.73
2024-10-14 10:38:02,62769.73
2024-10-14 10:39:02,62742.0
2024-10-14 10:40:03,62747.14
2024-10-14 10:41:03,62723.27
2024-10-14 10:42:03,62714.01
2024-10-14 10:43:03,62685.0
2024-10-14 10:44:03,62680.0
2024-10-14 10:45:03,62659.91
2024-10-14 10:46:03,62683.61
2024-10-14 10:47:03,62674.0
2024-10-14 10:48:04,62654.89
2024-10-14 10:49:04,62639.76
2024-10-14 10:50:04,62636.37
2024-10-14 10:51:04,62621.49
2024-10-14 10:52:04,62567.73
2024-10-14 10:53:04,62564.62
2024-10-14 10:54:04,62552.46
2024-10-14 10:55:04,62608.13
2024-10-14 10:56:04,62631.82
2024-10-14 10:57:05,62630.42
2024-10-14 10:58:05,62602.0
2024-10-14 10:59:05,62639.99
2024-10-14 11:00:05,62626.53
2024-10-14 11:01:05,62580.01
2024-10-14 11:02:05,62555.05
2024-10-14 11:03:05,62528.11
2024-10-14 11:04:05,62515.16
2024-10-14 11:05:05,62478.65
2024-10-14 11:06:05,62504.01
2024-10-14 11:07:06,62515.16
2024-10-14 11:08:06,62536.5
2024-10-14 11:09:06,62559.99
2024-10-14 11:10:06,62538.02
2024-10-14 11:11:06,62586.4
2024-10-14 11:12:06,62580.0
2024-10-14 11:13:06,62581.86
2024-10-14 11:14:06,62580.7
2024-10-14 11:15:06,62566.0
2024-10-14 11:16:07,62548.98
2024-10-14 11:17:07,62600.95
2024-10-14 11:18:07,62616.99
2024-10-14 11:19:07,62601.08
2024-10-14 11:20:07,62589.99
2024-10-14 11:21:07,62557.24
2024-10-14 11:22:07,62610.82
2024-10-14 11:23:07,62610.0
2024-10-14 11:24:07,62622.88
2024-10-14 11:25:08,62589.69
2024-10-14 11:26:08,62560.72
2024-10-14 11:27:08,62572.0
2024-10-14 11:28:08,62586.0
2024-10-14 11:29:08,62553.88
2024-10-14 11:30:08,62540.0
2024-10-14 11:31:08,62583.58
2024-10-14 11:32:08,62592.0
2024-10-14 11:33:08,62590.0
2024-10-14 11:34:09,62549.9
2024-10-14 11:35:09,62566.9
2024-10-14 11:36:09,62584.01
2024-10-14 11:37:09,62575.76
2024-10-14 11:38:09,62559.9
2024-10-14 11:39:09,62568.39
2024-10-14 11:40:09,62625.29
2024-10-14 11:41:09,62621.87
2024-10-14 11:42:09,62599.78
2024-10-14 11:43:10,62580.41
2024-10-14 11:44:10,62595.99
2024-10-14 11:45:10,62608.18
2024-10-14 11:46:10,62629.99
2024-10-14 11:47:10,62583.5
2024-10-14 11:48:10,62579.9
2024-10-14 11:49:10,62583.63
2024-10-14 11:50:10,62578.57
2024-10-14 11:51:10,62551.92
2024-10-14 11:52:11,62540.0
2024-10-14 11:53:11,62540.01
2024-10-14 11:54:11,62569.23
2024-10-14 11:55:11,62595.36
2024-10-14 11:56:11,62608.0
2024-10-14 11:57:11,62596.0
2024-10-14 11:58:11,62580.0
2024-10-14 11:59:12,62581.35
2024-10-14 12:00:12,62612.0
2024-10-14 12:01:12,62625.29
2024-10-14 12:02:12,62649.99
2024-10-14 12:03:12,62652.63
2024-10-14 12:04:12,62666.66
2024-10-14 12:05:12,62673.92
2024-10-14 12:06:12,62668.18
2024-10-14 12:07:12,62660.01
2024-10-14 12:08:13,62641.61
2024-10-14 12:09:13,62671.92
2024-10-14 12:10:13,62668.02
2024-10-14 12:11:13,62699.99
2024-10-14 12:12:13,62696.0
2024-10-14 12:13:13,62723.5
2024-10-14 12:14:13,62745.76
2024-10-14 12:15:13,62757.5
2024-10-14 12:16:13,62801.92
2024-10-14 12:17:14,62833.44
2024-10-14 12:18:14,62875.48
2024-10-14 12:19:14,62875.13
2024-10-14 12:20:14,62826.09
2024-10-14 12:21:14,62870.52
2024-10-14 12:22:14,62944.0
2024-10-14 12:23:14,63042.5
2024-10-14 12:24:14,62999.89
2024-10-14 12:25:14,63026.0
2024-10-14 12:26:15,63137.99
2024-10-14 12:27:15,63271.75
2024-10-14 12:28:15,63315.48
2024-10-14 12:29:15,63313.99
2024-10-14 12:30:15,63300.0
2024-10-14 12:31:15,63248.49
2024-10-14 12:32:15,63234.0
2024-10-14 12:33:15,63234.0
2024-10-14 12:34:16,63333.36
2024-10-14 12:35:16,63657.48
2024-10-14 12:36:16,63676.0
2024-10-14 12:37:16,63756.62
2024-10-14 12:38:16,63840.01
2024-10-14 12:39:16,63836.01
2024-10-14 12:40:16,63887.99
2024-10-14 12:41:16,63861.63
2024-10-14 12:42:16,63961.99
2024-10-14 12:43:17,64076.58
2024-10-14 12:44:17,64102.02
2024-10-14 12:45:17,64024.01
2024-10-14 12:46:17,63966.94
2024-10-14 12:47:17,63944.63
2024-10-14 12:48:17,64100.0
2024-10-14 12:49:17,64142.0
2024-10-14 12:50:17,64171.37
2024-10-14 12:51:17,64064.0
2024-10-14 12:52:17,64080.1
2024-10-14 12:53:18,64091.51
2024-10-14 12:54:18,64119.99
2024-10-14 12:55:18,64073.54
2024-10-14 12:56:18,64233.12
2024-10-14 12:57:18,64366.0
2024-10-14 12:58:18,64250.0
2024-10-14 12:59:18,64276.35
2024-10-14 13:00:18,64379.14
2024-10-14 13:01:18,64413.99
2024-10-14 13:02:18,64490.17
2024-10-14 13:03:19,64414.56
2024-10-14 13:04:19,64373.0
2024-10-14 13:05:19,64386.51
2024-10-14 13:06:19,64374.49
2024-10-14 13:07:19,64388.49
2024-10-14 13:08:19,64351.01
2024-10-14 13:09:19,64218.0
2024-10-14 13:10:19,64164.01
2024-10-14 13:11:19,64273.19
2024-10-14 13:12:20,64288.0
2024-10-14 13:13:20,64339.97
2024-10-14 13:14:20,64283.01
2024-10-14 13:15:20,64189.81
2024-10-14 13:16:20,64156.4
2024-10-14 13:17:20,64127.36
2024-10-14 13:18:20,64127.35
2024-10-14 13:19:20,64194.2
2024-10-14 13:20:21,64199.99
2024-10-14 13:21:21,64278.92
2024-10-14 13:22:21,64320.0
2024-10-14 13:23:21,64286.9
2024-10-14 13:24:21,64268.46
2024-10-14 13:25:21,64258.59
2024-10-14 13:26:21,64229.99
2024-10-14 13:27:21,64225.63
2024-10-14 13:28:21,64201.63
2024-10-14 13:29:21,64197.46
2024-10-14 13:30:22,64233.45
2024-10-14 13:31:22,64235.14
2024-10-14 13:32:22,64287.99
2024-10-14 13:33:22,64294.01
2024-10-14 13:34:22,64332.62
2024-10-14 13:35:22,64308.01
2024-10-14 13:36:22,64348.0
2024-10-14 13:37:22,64379.99
2024-10-14 13:38:23,64362.46
2024-10-14 13:39:23,64301.3
2024-10-14 13:40:23,64302.01
2024-10-14 13:41:23,64259.86
2024-10-14 13:42:23,64292.0
2024-10-14 13:43:23,64316.14
2024-10-14 13:44:23,64298.0
2024-10-14 13:45:23,64265.88
2024-10-14 13:46:23,64268.59
2024-10-14 13:47:24,64309.99
2024-10-14 13:48:24,64297.3
2024-10-14 13:49:24,64269.22
2024-10-14 13:50:24,64278.64
2024-10-14 13:51:24,64299.99
2024-10-14 13:52:24,64320.0
2024-10-14 13:53:24,64200.0
2024-10-14 13:54:24,64170.99
2024-10-14 13:55:24,64163.03
2024-10-14 13:56:25,64160.51
2024-10-14 13:57:25,64140.0
2024-10-14 13:58:25,64138.44
2024-10-14 13:59:25,64134.38
2024-10-14 14:00:25,64154.0
2024-10-14 14:01:25,64159.99
2024-10-14 14:02:25,64132.93
2024-10-14 14:03:25,64142.01
2024-10-14 14:04:26,64143.4
2024-10-14 14:05:26,64130.45
2024-10-14 14:06:26,64080.95
2024-10-14 14:07:26,63973.23
2024-10-14 14:08:26,63949.18
2024-10-14 14:09:26,63984.29
2024-10-14 14:10:26,64043.99
2024-10-14 14:11:26,64034.97
2024-10-14 14:12:26,64016.58
2024-10-14 14:13:27,63968.87
2024-10-14 14:14:27,63982.0
2024-10-14 14:15:27,63910.02
2024-10-14 14:16:27,63925.44
2024-10-14 14:17:27,64009.52
2024-10-14 14:18:27,63970.0
2024-10-14 14:19:27,63968.27
2024-10-14 14:20:28,63954.01
2024-10-14 14:21:28,63958.57
2024-10-14 14:22:28,63954.0
2024-10-14 14:23:28,63959.98
2024-10-14 14:24:28,63986.47
2024-10-14 14:25:28,63947.06
2024-10-14 14:26:29,63921.32
2024-10-14 14:27:29,63928.53
2024-10-14 14:28:29,63904.0
2024-10-14 14:29:29,63932.0
2024-10-14 14:30:29,63914.14
2024-10-14 14:31:29,63937.16
2024-10-14 14:32:29,63918.0
2024-10-14 14:33:29,63885.55
2024-10-14 14:34:29,63877.99
2024-10-14 14:35:30,63859.91
2024-10-14 14:36:30,63843.33
2024-10-14 14:37:30,63836.96
2024-10-14 14:38:30,63819.84
2024-10-14 14:39:30,63839.04
2024-10-14 14:40:30,63832.56
2024-10-14 14:41:30,63884.25
2024-10-14 14:42:30,63936.0
2024-10-14 14:43:30,63945.53
2024-10-14 14:44:31,63932.08
2024-10-14 14:45:31,63922.03
2024-10-14 14:46:31,63934.0
2024-10-14 14:47:31,63932.57
2024-10-14 14:48:31,63939.95
2024-10-14 14:49:31,63927.94
2024-10-14 14:50:31,63926.0
2024-10-14 14:51:31,63890.0
2024-10-14 14:52:31,63891.99
2024-10-14 14:53:32,63919.99
2024-10-14 14:54:32,63922.27
2024-10-14 14:55:32,63937.85
2024-10-14 14:56:32,63949.27
2024-10-14 14:57:32,63935.08
2024-10-14 14:58:32,63930.6
2024-10-14 14:59:32,63941.55
2024-10-14 15:00:32,63932.0
2024-10-14 15:01:32,63926.02
2024-10-14 15:02:33,63935.98
2024-10-14 15:03:33,63917.98
2024-10-14 15:04:33,63917.99
2024-10-14 15:05:33,63916.0
2024-10-14 15:06:33,63919.99
2024-10-14 15:07:33,63891.23
2024-10-14 15:08:33,63849.76
2024-10-14 15:09:33,63842.08
2024-10-14 15:10:33,63885.67
2024-10-14 15:11:34,63844.0
2024-10-14 15:12:34,63838.67
2024-10-14 15:13:34,63822.23
2024-10-14 15:14:34,63848.0
2024-10-14 15:15:34,63846.0
2024-10-14 15:16:34,63880.0
2024-10-14 15:17:34,63880.28
2024-10-14 15:18:34,63921.01
2024-10-14 15:19:34,63921.64
2024-10-14 15:20:35,63924.32
2024-10-14 15:21:35,63895.41
2024-10-14 15:22:35,63929.66
2024-10-14 15:23:35,63924.99
2024-10-14 15:24:35,63932.92
2024-10-14 15:25:35,63959.99
2024-10-14 15:26:35,63976.56
2024-10-14 15:27:35,63993.6
2024-10-14 15:28:36,64057.62
2024-10-14 15:29:36,64166.66
2024-10-14 15:30:36,64080.0
2024-10-14 15:31:36,64069.05
2024-10-14 15:32:36,64058.0
2024-10-14 15:33:36,64047.98
2024-10-14 15:34:36,64033.61
2024-10-14 15:35:36,64054.33
2024-10-14 15:36:36,64045.99
2024-10-14 15:37:37,64073.55
2024-10-14 15:38:37,64225.41
2024-10-14 15:39:37,64218.24
2024-10-14 15:40:37,64170.15
2024-10-14 15:41:37,64128.39
2024-10-14 15:42:37,64144.97
2024-10-14 15:43:37,64142.0
2024-10-14 15:44:37,64151.67
2024-10-14 15:45:38,64136.89
2024-10-14 15:46:38,64136.0
